shoe_name,category,original_price,discounted_price,color_count,review_count,website,star_count,size_count,product_code,comfort,durability,color 1,color 2,color 3,color 4,color 5,0,1,2,3,4
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black CRESTWOOD Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '59', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM5372-006', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Black', 'color 2': 'Oatmeal, Beach', 'color 3': 'Graphite, Dark Adobe', 'color 4': 'Mud, Squash', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Brown CRESTWOOD Water Resistant Shoes', 'category': 'Men', 'original_price': '8,099', 'discounted_price': '8,999', 'color_count': 4, 'review_count': '91', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM5372-241', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Black', 'color 2': 'Oatmeal, Beach', 'color 3': 'Graphite, Dark Adobe', 'color 4': 'Mud, Squash', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey Crestwood Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '30', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 7, 'product_code': 'BM5372-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Black', 'color 2': 'Oatmeal, Beach', 'color 3': 'Graphite, Dark Adobe', 'color 4': 'Mud, Squash', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Brown Crestwood Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '47', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 7, 'product_code': 'BM5372-255', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Black', 'color 2': 'Oatmeal, Beach', 'color 3': 'Graphite, Dark Adobe', 'color 4': 'Mud, Squash', 'color 5': 'NaN'}",
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BROWN Plateau Venture', 'category': 'Men', 'original_price': '7,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 7, 'product_code': 'BM7536-255', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Mud, Abyss', 'color 2': 'Peatmoss, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Brown Plateau Venture', 'category': 'Men', 'original_price': '7,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 7, 'product_code': 'BM7536-213', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Mud, Abyss', 'color 2': 'Peatmoss, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black CRESTWOOD Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '59', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM5372-006', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Black', 'color 2': 'Oatmeal, Beach', 'color 3': 'Graphite, Dark Adobe', 'color 4': 'Mud, Squash', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Brown CRESTWOOD Water Resistant Shoes', 'category': 'Men', 'original_price': '8,099', 'discounted_price': '8,999', 'color_count': 4, 'review_count': '91', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM5372-241', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Black', 'color 2': 'Oatmeal, Beach', 'color 3': 'Graphite, Dark Adobe', 'color 4': 'Mud, Squash', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey Crestwood Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '30', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 7, 'product_code': 'BM5372-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Black', 'color 2': 'Oatmeal, Beach', 'color 3': 'Graphite, Dark Adobe', 'color 4': 'Mud, Squash', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Brown Crestwood Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '47', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 7, 'product_code': 'BM5372-255', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Black', 'color 2': 'Oatmeal, Beach', 'color 3': 'Graphite, Dark Adobe', 'color 4': 'Mud, Squash', 'color 5': 'NaN'}",
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BLACK Hood River Slide', 'category': 'Men', 'original_price': '3,499', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '36', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0166-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Mountain, Admiral', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue Hood River Slide', 'category': 'Men', 'original_price': '3,499', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '38', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0166-441', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Mountain, Admiral', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BLACK Breaksider Sandal', 'category': 'Men', 'original_price': '5,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM0486-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Graphite', 'color 2': 'Mosstone, Golden Yellow', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men GREEN Breaksider Sandal', 'category': 'Men', 'original_price': '5,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM0486-302', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Graphite', 'color 2': 'Mosstone, Golden Yellow', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Grey RE-PEAK MID', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM6940-089', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'DARK GREY, BLACK', 'color 2': 'Canvas Tan, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Brown RE-PEAK MID', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM6940-247', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'DARK GREY, BLACK', 'color 2': 'Canvas Tan, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Green EXPEDITIONIST SHIELD Water Resistant Shoes', 'category': 'Men', 'original_price': '14,999', 'discounted_price': 'NaN', 'color_count': 0, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM9083-373', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black HATANA MAX OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '1', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 0, 'product_code': 'BM0659-013', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Compass Blue', 'color 2': 'Deep Water, Spark', 'color 3': 'Black, White', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men GREEN HATANA MAX OUTDRY', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 7, 'product_code': 'BM0659-317', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Compass Blue', 'color 2': 'Deep Water, Spark', 'color 3': 'Black, White', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Black HATANA MAX OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM0659-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Compass Blue', 'color 2': 'Deep Water, Spark', 'color 3': 'Black, White', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black PEAKFREAK II OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '31', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 6, 'product_code': 'BM5953-012', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Canvas Tan, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Brown Peakfreak II Outdry (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '21', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 7, 'product_code': 'BM5953-247', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Canvas Tan, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BLACK ESCAPE THRIVE ULTRA', 'category': 'Men', 'original_price': '12,999', 'discounted_price': 'NaN', 'color_count': 0, 'review_count': '36', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM7874-012', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '42', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 9, 'product_code': 'BM0156-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Grey TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '34', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0156-089', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Green TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '34', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0156-367', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue TRAILSTORM Water Resistant Shoes', 'category': 'Men', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '34', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0156-478', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Solar', 'color 2': 'Dark Grey, Bright Gold', 'color 3': 'Dark Moss, Mango', 'color 4': 'Dark Mountain, Steam', 'color 5': 'NaN'}",
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BLACK Trailstorm Hiker 3 Strap', 'category': 'Men', 'original_price': '6,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '4', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 0, 'product_code': 'BM8210-005', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Black', 'color 2': 'Cordovan, Gold Amber', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Brown TRAILSTORM HIKER 3 STRAP', 'category': 'Men', 'original_price': '6,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '4', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BM8210-231', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Black', 'color 2': 'Cordovan, Gold Amber', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Green FIRECAMP REMESH', 'category': 'Men', 'original_price': '6,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM1905-399', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Stone Green, Black', 'color 2': 'Collegiate Navy, Tippet', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue FIRECAMP REMESH', 'category': 'Men', 'original_price': '6,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM1905-468', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Stone Green, Black', 'color 2': 'Collegiate Navy, Tippet', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BROWN Columbia 2 Strap', 'category': 'Men', 'original_price': '5,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '37', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0111-231', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Cordovan, Curry', 'color 2': 'Gravel, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men GREEN Columbia 2 Strap', 'category': 'Men', 'original_price': '5,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '46', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0111-339', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Cordovan, Curry', 'color 2': 'Gravel, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BROWN Hatana Breathe', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM7444-227', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Pebble, Black', 'color 2': 'Nori, Gold Amber', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men GREEN Hatana Breathe', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM7444-383', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Pebble, Black', 'color 2': 'Nori, Gold Amber', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BROWN Columbia 2 Strap', 'category': 'Men', 'original_price': '5,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '37', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0111-231', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Cordovan, Curry', 'color 2': 'Gravel, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men GREEN Columbia 2 Strap', 'category': 'Men', 'original_price': '5,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '46', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BM0111-339', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Cordovan, Curry', 'color 2': 'Gravel, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Black HATANA MAX OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '1', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 0, 'product_code': 'BM0659-013', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Compass Blue', 'color 2': 'Deep Water, Spark', 'color 3': 'Black, White', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men GREEN HATANA MAX OUTDRY', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 7, 'product_code': 'BM0659-317', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Compass Blue', 'color 2': 'Deep Water, Spark', 'color 3': 'Black, White', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Black HATANA MAX OUTDRY (Complete Waterproof)', 'category': 'Men', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM0659-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Compass Blue', 'color 2': 'Deep Water, Spark', 'color 3': 'Black, White', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Grey RE-PEAK MID', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM6940-089', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'DARK GREY, BLACK', 'color 2': 'Canvas Tan, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Brown RE-PEAK MID', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM6940-247', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'DARK GREY, BLACK', 'color 2': 'Canvas Tan, Black', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BLACK Breaksider Sandal', 'category': 'Men', 'original_price': '5,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM0486-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Graphite', 'color 2': 'Mosstone, Golden Yellow', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men GREEN Breaksider Sandal', 'category': 'Men', 'original_price': '5,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM0486-302', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Graphite', 'color 2': 'Mosstone, Golden Yellow', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men Green FIRECAMP REMESH', 'category': 'Men', 'original_price': '6,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM1905-399', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Stone Green, Black', 'color 2': 'Collegiate Navy, Tippet', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men Blue FIRECAMP REMESH', 'category': 'Men', 'original_price': '6,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BM1905-468', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Stone Green, Black', 'color 2': 'Collegiate Navy, Tippet', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Men BROWN Hatana Breathe', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM7444-227', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Pebble, Black', 'color 2': 'Nori, Gold Amber', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Men GREEN Hatana Breathe', 'category': 'Men', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 6, 'product_code': 'BM7444-383', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Pebble, Black', 'color 2': 'Nori, Gold Amber', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
